gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3091293978	e5d9d04e-ffd1-4395-9b10-76034f0c619c	e1422d88-aae6-4e29-9e28-a8a83859cb03	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Oleaceae	Fraxinus	Fraxinus anomala	lowellii	VARIETY	Fraxinus anomala var. lowellii (Sarg. ex Rehder) Little	Fraxinus anomala var. lowellii	(Sarg.) Little	US	Coconino National Forest, West Clear Creek Wilderness. Canyon bottom, 0.3 mi S of Chalk Point Spring along Trail #17 near creek crossing	Arizona	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	34.53549999911847	-111.63532			1205.0				2014-06-17T00:00:00	17	6	2014	6433330	3172366	PRESERVED_SPECIMEN	ASC		ASC00113661	638			CC_BY_4_0	Deaver Herbarium	Wendy McBride; Glenn Rink, Rich Crawford, Steve Till			2021-04-26T17:41:15.348Z	StillImage	COORDINATE_REPROJECTED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3091290979	e5d9d04e-ffd1-4395-9b10-76034f0c619c	d9aa0cce-e446-4eb1-a8b9-70808eeff217	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Oleaceae	Fraxinus	Fraxinus anomala	lowellii	VARIETY	Fraxinus anomala var. lowellii (Sarg. ex Rehder) Little	Fraxinus anomala var. lowellii	(Sarg.) Little	US	Coconino National Forest, West Clear Creek Wilderness. Along Trail #17, 2.45 mi E of Bull Pen parking area and 0.12 mi S of creek.	Arizona	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	34.529653999118544	-111.652817			1216.0				2015-07-24T00:00:00	24	7	2015	6433330	3172366	PRESERVED_SPECIMEN	ASC		ASC00114161	1055			CC_BY_4_0	Deaver Herbarium	Wendy McBride			2021-04-26T17:41:14.644Z	StillImage	COORDINATE_REPROJECTED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3091285264	e5d9d04e-ffd1-4395-9b10-76034f0c619c	099d80de-7969-4ea7-a1c2-50af09b0fa59	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Oleaceae	Fraxinus	Fraxinus anomala		SPECIES	Fraxinus anomala Torr. ex S.Watson	Fraxinus anomala	Torr. ex S. Watson	US	In steep, narrow ravine off of Fox Canyon; E of Pearce Ferry Road. Garnet Mountain 7 1/2 min. Quad.	Arizona	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	35.19917	-114.57028	10.0		1371.0				1994-04-01T00:00:00	1	4	1994	3172366	3172366	PRESERVED_SPECIMEN	ASC		ASC00056584	10329			CC_BY_4_0	Deaver Herbarium	H.D. Hammond			2021-04-26T17:41:13.639Z	StillImage	COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3091285263	e5d9d04e-ffd1-4395-9b10-76034f0c619c	ae3fefc4-d689-442b-b1db-1b7da4fb7683	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Oleaceae	Fraxinus	Fraxinus anomala		SPECIES	Fraxinus anomala Torr. ex S.Watson	Fraxinus anomala	Torr. ex S. Watson	US	14 mi S of junction of Alamo Rd. and Yucca Rd.	Arizona	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	34.669129	-114.14861	10.0		853.0				1994-04-01T00:00:00	1	4	1994	3172366	3172366	PRESERVED_SPECIMEN	ASC		ASC00056491	s.n.	H.D. Hammond		CC_BY_4_0	Deaver Herbarium	D. Blanton; S. Hurd			2021-04-26T17:41:13.639Z	StillImage	COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3091285256	e5d9d04e-ffd1-4395-9b10-76034f0c619c	89e21e34-f4e6-48d1-82a8-0302db8512dc	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Oleaceae	Fraxinus	Fraxinus anomala		SPECIES	Fraxinus anomala Torr. ex S.Watson	Fraxinus anomala	Torr. ex S. Watson	US	Fox Canyon, Garnet Mt.	Arizona	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	35.83417	-114.0625	10.0		1341.0				1994-04-02T00:00:00	2	4	1994	3172366	3172366	PRESERVED_SPECIMEN	ASC		ASC00063924	s.n.			CC_BY_4_0	Deaver Herbarium	D. Blanton; S. Hurd			2021-04-26T17:41:13.638Z	StillImage	COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3091285254	e5d9d04e-ffd1-4395-9b10-76034f0c619c	175abd03-6318-416c-a937-cd1584350419	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Oleaceae	Fraxinus	Fraxinus anomala		SPECIES	Fraxinus anomala Torr. ex S.Watson	Fraxinus anomala	Torr. ex S. Watson	US	15 mi SW of Kingman in Sacramento Valley, on the E side of the Black Mountains	Arizona	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	35.15	-114.33333			1005.0				1997-03-22T00:00:00	22	3	1997	3172366	3172366	PRESERVED_SPECIMEN	ASC		ASC00062968	s.n.	H.D. Hammond		CC_BY_4_0	Deaver Herbarium	J. Biggs; C.Edgar, T.Grant, C.Kline, K.Price			2021-04-26T17:41:13.638Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3091285253	e5d9d04e-ffd1-4395-9b10-76034f0c619c	2485285e-594f-4762-838d-ae98025dde4c	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Oleaceae	Fraxinus	Fraxinus anomala		SPECIES	Fraxinus anomala Torr. ex S.Watson	Fraxinus anomala	Torr. ex S. Watson	US	Fox Canyon, 1/4 mile from Fox Canyon Wash Rd.	Arizona	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	35.823138	-114.153934	10.0		1341.0				1994-04-02T00:00:00	2	4	1994	3172366	3172366	PRESERVED_SPECIMEN	ASC		ASC00063923	s.n.			CC_BY_4_0	Deaver Herbarium	J. Kearsley			2021-04-26T17:41:13.637Z	StillImage	COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3091285252	e5d9d04e-ffd1-4395-9b10-76034f0c619c	1a75554d-7a92-4397-8aae-c4a4062eac0c	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Oleaceae	Fraxinus	Fraxinus anomala		SPECIES	Fraxinus anomala Torr. ex S.Watson	Fraxinus anomala	Torr. ex S. Watson	US	Confluence of Upper Colorado and Dolores Rivers, at mi 41L	Utah	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	38.820981	-109.278567	800.0						1992-06-10T00:00:00	10	6	1992	3172366	3172366	PRESERVED_SPECIMEN	ASC		ASC00062820	s.n.	H.d. Hammond		CC_BY_4_0	Deaver Herbarium	D. Silva; M. Moran, M. Gregg, E. Autenreith			2021-04-26T17:41:13.637Z	StillImage	COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3091285251	e5d9d04e-ffd1-4395-9b10-76034f0c619c	ab60be01-a778-44a9-88c0-e7a36c7926e1	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Oleaceae	Fraxinus	Fraxinus anomala		SPECIES	Fraxinus anomala Torr. ex S.Watson	Fraxinus anomala	Torr. ex S. Watson	US	Navajo Nation. Near Monument Valley, Gouldings Trading Post, Seventh Day Adventist Mission, on cliff base	Utah	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	37.009445	-110.202907	1011.0		1615.0				1977-08-09T00:00:00	9	8	1977	3172366	3172366	PRESERVED_SPECIMEN	ASC		ASC00059432	s.n.	H.D. Hammond		CC_BY_4_0	Deaver Herbarium	V.O. Mayes			2021-04-26T17:41:13.638Z	StillImage	COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3091285249	e5d9d04e-ffd1-4395-9b10-76034f0c619c	a1f6e526-b7b7-45fc-8007-92bdcee0bab7	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Oleaceae	Fraxinus	Fraxinus anomala		SPECIES	Fraxinus anomala Torr. ex S.Watson	Fraxinus anomala	Torr. ex S. Watson	US	Navajo Reservation, Little Colorado River Gorge overlook, W of Cameron	Arizona	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	35.87792	-111.41167	300.0		1600.0				1986-05-23T00:00:00	23	5	1986	3172366	3172366	PRESERVED_SPECIMEN	ASC		ASC00064168	s.n.	H.D. Hammond		CC_BY_4_0	Deaver Herbarium	V.O. Mayes			2021-04-26T17:41:13.637Z	StillImage	COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3091280989	e5d9d04e-ffd1-4395-9b10-76034f0c619c	b9a92313-1f99-4cbd-b3f3-a5d7ae509d47	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Oleaceae	Fraxinus	Fraxinus anomala		SPECIES	Fraxinus anomala Torr. ex S.Watson	Fraxinus anomala	Torr. ex S. Watson	US	Kaibab-Paiute Reservation, inside canyon north of Mocassin Canyon	Arizona	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	36.90809	-112.78244			1584.0				2000-05-30T00:00:00	30	5	2000	3172366	3172366	PRESERVED_SPECIMEN	ASC		ASC00077233	3364	L. Classen		CC_BY_4_0	Deaver Herbarium	K. Beck			2021-04-26T17:41:12.914Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3091278197	e5d9d04e-ffd1-4395-9b10-76034f0c619c	77e3f8ff-a5a0-41d6-b9ed-02ae2ce7fef6	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Oleaceae	Fraxinus	Fraxinus anomala		SPECIES	Fraxinus anomala Torr. ex S.Watson	Fraxinus anomala	Torr. ex S. Watson	US	Rosy Canyon 2.5 miles south of the AZ-UT state line, NE of Colorado City	Arizona	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	36.973817	-112.86775			1631.0				2012-08-22T00:00:00	22	8	2012	3172366	3172366	PRESERVED_SPECIMEN	ASC		ASC00101724	3839			CC_BY_4_0	Deaver Herbarium	G. Goodwin			2021-04-26T17:41:12.480Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3091277357	e5d9d04e-ffd1-4395-9b10-76034f0c619c	de670a09-ff50-498d-bc2b-94dbcc5494a2	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Oleaceae	Fraxinus	Fraxinus anomala		SPECIES	Fraxinus anomala Torr. ex S.Watson	Fraxinus anomala	Torr. ex S. Watson	US	Navajo Nation, Aztec Creek, along trail to Aztec Creek and Cummings Mesa from Round Rock, SW of Navajo Mountain	Arizona	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	36.99167	-110.936			1463.0				1999-05-05T00:00:00	5	5	1999	3172366	3172366	PRESERVED_SPECIMEN	ASC		ASC00067365	608			CC_BY_4_0	Deaver Herbarium	D. Roth; B. Nelson, S. Detsoi			2021-04-26T17:41:12.330Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3091275731	e5d9d04e-ffd1-4395-9b10-76034f0c619c	fedcd4bb-a317-4f95-b3c8-fb5ccf02c632	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Oleaceae	Fraxinus	Fraxinus anomala	lowellii	VARIETY	Fraxinus anomala var. lowellii (Sarg. ex Rehder) Little	Fraxinus anomala var. lowellii	(Sarg.) Little	US	On slopes below Upper Pigeon Spring	Arizona	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	36.29480156768846	-113.6654483661969			1520.0				2011-08-10T00:00:00	10	8	2011	6433330	3172366	PRESERVED_SPECIMEN	ASC		ASC00105814	10812			CC_BY_4_0	Deaver Herbarium	G. Rink			2021-04-26T17:41:12.074Z	StillImage	COORDINATE_REPROJECTED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3091272035	e5d9d04e-ffd1-4395-9b10-76034f0c619c	496cbd35-f071-4947-926b-9ca310d5bf97	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Oleaceae	Fraxinus	Fraxinus anomala		SPECIES	Fraxinus anomala Torr. ex S.Watson	Fraxinus anomala	Torr. ex S. Watson	US	"North Mule Canyon, the next drainage northeast of Mule Canyon, within 1/2-3/4 mile northwest of where dirt road ""263"" crosses through canyon, within 2 miles of hwy 95, ""Texas Flat"""	Utah	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3	37.57	-109.7417			1830.0				1994-07-07T00:00:00	7	7	1994	3172366	3172366	PRESERVED_SPECIMEN	ASC		ASC00057054	8475			CC_BY_4_0	Deaver Herbarium	D. Buchanan			2021-04-26T17:41:11.474Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3091272033	e5d9d04e-ffd1-4395-9b10-76034f0c619c	46e762b7-5cd4-4c52-a3c7-881800386812	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Oleaceae	Fraxinus	Fraxinus anomala		SPECIES	Fraxinus anomala Torr. ex S.Watson	Fraxinus anomala	Torr. ex S. Watson	US	E.I.S. Study Kaiparowits Basin, Navajo Creek, 6 - 8 mi from mouth	Utah	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3					1128.0				1973-04-15T00:00:00	15	4	1973	3172366	3172366	PRESERVED_SPECIMEN	ASC		ASC00053980	s.n.			CC_BY_4_0	Deaver Herbarium	R.H. Hevly			2021-04-26T17:41:11.473Z	StillImage	COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3091272028	e5d9d04e-ffd1-4395-9b10-76034f0c619c	6658f958-8fcd-4468-912b-f2f06e497c1a	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Oleaceae	Fraxinus	Fraxinus anomala		SPECIES	Fraxinus anomala Torr. ex S.Watson	Fraxinus anomala	Torr. ex S. Watson	US	E.I.S. Study - Kaiparowits Basin, Nipple Bench at the head of Tibbet Canyon	Utah	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3					1524.0				1971-10-15T00:00:00	15	10	1971	3172366	3172366	PRESERVED_SPECIMEN	ASC		ASC00053982	s.n.			CC_BY_4_0	Deaver Herbarium	M. Ian Jenness			2021-04-26T17:41:11.472Z	StillImage	COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3091271826	e5d9d04e-ffd1-4395-9b10-76034f0c619c	dea9bf0b-80cb-4feb-903c-f280d1953c8b	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Oleaceae	Fraxinus	Fraxinus anomala		SPECIES	Fraxinus anomala Torr. ex S.Watson	Fraxinus anomala	Torr. ex S. Watson	US	Lake Powell, Rainbow Canyon near Colorado River	Utah	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3					1158.0				1963-06-11T00:00:00	11	6	1963	3172366	3172366	PRESERVED_SPECIMEN	ASC		ASC00013035	6189			CC_BY_4_0	Deaver Herbarium	Chester F. Deaver			2021-04-26T17:41:11.442Z	StillImage	COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
3091271824	e5d9d04e-ffd1-4395-9b10-76034f0c619c	547b364d-e553-47f4-a85d-ac0e5417c3b6	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Oleaceae	Fraxinus	Fraxinus anomala		SPECIES	Fraxinus anomala Torr. ex S.Watson	Fraxinus anomala	Torr. ex S. Watson	US	Cha Canyon, Navajo Mt.	Utah	PRESENT		218f5cbc-bc3e-4a8e-84ee-9281a54cd9e3					2438.0				1974-10-11T00:00:00	11	10	1974	3172366	3172366	PRESERVED_SPECIMEN	ASC		ASC00053977	s.n.			CC_BY_4_0	Deaver Herbarium	R.H. Hevly			2021-04-26T17:41:11.441Z	StillImage	COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
