gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2626595401	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/46436297	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus emarginata		SPECIES	Prunus emarginata (Douglas ex Hook.) Walp.	Prunus emarginata		US		Oregon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.4815	-121.5566							2020-05-15T15:45:00	15	5	2020	3020783	3020783	HUMAN_OBSERVATION	iNaturalist	Observations	46436297		pandg	2020-05-19T00:05:27	CC_BY_NC_4_0	pandg	pandg			2021-05-18T12:26:23.366Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
2626576278	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/46747010	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus emarginata		SPECIES	Prunus emarginata (Douglas ex Hook.) Walp.	Prunus emarginata		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	39.325965	-120.203998	9.0						2020-05-21T09:16:03	21	5	2020	3020783	3020783	HUMAN_OBSERVATION	iNaturalist	Observations	46747010		waynevandergriff	2020-05-21T17:39:19	CC_BY_NC_4_0	waynevandergriff	waynevandergriff			2021-05-18T12:27:02.311Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2626404037	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/46168387	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus emarginata		SPECIES	Prunus emarginata (Douglas ex Hook.) Walp.	Prunus emarginata		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.501429	-119.109292	5.0						2020-05-13T14:39:43	13	5	2020	3020783	3020783	HUMAN_OBSERVATION	iNaturalist	Observations	46168387		Josie Lesage	2020-05-17T00:40:30	CC_BY_NC_4_0	Josie Lesage	Josie Lesage			2021-05-18T12:51:21.822Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2626367458	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/45332059	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus emarginata		SPECIES	Prunus emarginata (Douglas ex Hook.) Walp.	Prunus emarginata		US		Idaho	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	48.182353	-116.99211	22.0						2020-05-08T18:17:30	8	5	2020	3020783	3020783	HUMAN_OBSERVATION	iNaturalist	Observations	45332059		Alex Wright	2020-05-09T19:01:55	CC_BY_NC_4_0	syd_vic	syd_vic			2021-05-18T12:26:06.760Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2626254057	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/44924209	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus emarginata		SPECIES	Prunus emarginata (Douglas ex Hook.) Walp.	Prunus emarginata		US		Washington	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	47.245145	-122.509056	10.0						2020-05-04T15:43:05	4	5	2020	3020783	3020783	HUMAN_OBSERVATION	iNaturalist	Observations	44924209		agfox	2020-05-04T22:43:16	CC_BY_NC_4_0	agfox	agfox			2021-05-18T12:50:48.103Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2626175320	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/7517284	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus emarginata		SPECIES	Prunus emarginata (Douglas ex Hook.) Walp.	Prunus emarginata		US		Oregon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.408695	-121.75608							2017-08-14T11:38:24	14	8	2017	3020783	3020783	HUMAN_OBSERVATION	iNaturalist	Observations	7517284		Mart Hughes	2017-08-16T22:54:32	CC_BY_NC_4_0	Courtney Kelly Jett	Courtney Kelly Jett			2021-05-18T11:58:16.412Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
2626174409	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/25226772	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus emarginata		SPECIES	Prunus emarginata (Douglas ex Hook.) Walp.	Prunus emarginata		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	37.144356	-119.307976							2019-05-16T11:46:48	16	5	2019	3020783	3020783	HUMAN_OBSERVATION	iNaturalist	Observations	25226772		Ruth Paris	2019-05-16T19:14:37	CC_BY_NC_4_0	Ruth Paris	Ruth Paris			2021-05-18T12:50:29.735Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2626154361	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/24916300	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus emarginata	mollis	VARIETY	Prunus emarginata var. mollis (Douglas) Brewer	Prunus emarginata mollis		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	48.962022	-123.518815	10.0						2019-05-05T12:29:29	5	5	2019	6449309	3020783	HUMAN_OBSERVATION	iNaturalist	Observations	24916300		Alex Wright	2019-07-09T04:32:13	CC_BY_NC_4_0	Lena Dietz Chiasson	Lena Dietz Chiasson			2021-05-18T12:50:41.249Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2620199881	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/45206917	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus emarginata	emarginata	VARIETY	Prunus emarginata var. emarginata	Prunus emarginata emarginata		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	32.949812	-116.606167	5.0						2020-05-07T11:07:15	7	5	2020	6369120	3020783	HUMAN_OBSERVATION	iNaturalist	Observations	45206917		larryhendrickson	2020-05-07T21:20:34	CC_BY_NC_4_0	larryhendrickson	larryhendrickson			2021-05-18T12:51:26.353Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2620156806	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/44733985	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus emarginata		SPECIES	Prunus emarginata (Douglas ex Hook.) Walp.	Prunus emarginata		US		Washington	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	48.018792	-122.672243	1.0						2020-05-02T10:27:00	2	5	2020	3020783	3020783	HUMAN_OBSERVATION	iNaturalist	Observations	44733985		Giselle Blythe	2020-05-03T14:52:20	CC0_1_0	Giselle Blythe	Giselle Blythe			2021-05-18T12:26:20.516Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2620110086	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/45033218	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus emarginata		SPECIES	Prunus emarginata (Douglas ex Hook.) Walp.	Prunus emarginata		CA		British Columbia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	48.985185	-123.558525	103.0						2020-05-05T14:08:00	5	5	2020	3020783	3020783	HUMAN_OBSERVATION	iNaturalist	Observations	45033218		Andrew Simon	2020-05-06T00:56:39	CC_BY_NC_4_0	Andrew Simon	Andrew Simon			2021-05-18T11:59:09.473Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2620037660	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/44451091	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus emarginata		SPECIES	Prunus emarginata (Douglas ex Hook.) Walp.	Prunus emarginata		US		Washington	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	47.656733	-122.412803	65.0						2020-04-30T20:06:14	30	4	2020	3020783	3020783	HUMAN_OBSERVATION	iNaturalist	Observations	44451091		John Leszczynski	2020-05-01T06:54:32	CC_BY_4_0	John Leszczynski	John Leszczynski			2021-05-18T11:59:20.688Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2619887629	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/43706228	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus emarginata		SPECIES	Prunus emarginata (Douglas ex Hook.) Walp.	Prunus emarginata		US		Washington	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	47.070483	-120.736582	62.0						2020-04-26T12:34:20	26	4	2020	3020783	3020783	HUMAN_OBSERVATION	iNaturalist	Observations	43706228		stedman4890	2020-04-26T19:37:37	CC_BY_NC_4_0	stedman4890	stedman4890			2021-05-18T12:26:45.587Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2618324308	e05fd4c2-4d77-4c50-880e-1b22096af300	d9500e07-5106-4084-8c3f-24131222a7f4	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus emarginata		SPECIES	Prunus emarginata (Douglas ex Hook.) Eaton	Prunus emarginata	(Douglas) Eaton	US	Christopher Creek	Arizona	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf									1966-04-30T00:00:00	30	4	1966	7272137	3020783	PRESERVED_SPECIMEN	ASU	Plants	ASU0128019	6098	E. Lehto		CC_BY_4_0		D.J. Pinkava; Moore, Lehto			2021-03-30T13:03:54.891Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2618324307	e05fd4c2-4d77-4c50-880e-1b22096af300	f10fa06a-053d-4d22-a0df-6f0cda78afe9	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus emarginata		SPECIES	Prunus emarginata (Douglas ex Hook.) Eaton	Prunus emarginata	(Douglas) Eaton	US	1 mi N on Haywood rd from old Cleelum Hwy.	Washington	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf									1968-04-30T00:00:00	30	4	1968	7272137	3020783	PRESERVED_SPECIMEN	ASU	Plants	ASU0128011	65			CC_BY_4_0		R.C. Brown			2021-03-30T13:03:54.891Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2618323304	e05fd4c2-4d77-4c50-880e-1b22096af300	60e02b95-0355-4c25-84c7-20b8b26a4e3f	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus emarginata		SPECIES	Prunus emarginata (Douglas ex Hook.) Eaton	Prunus emarginata	(Douglas) Eaton	US	South Hills, Rogerson-Oakley road, Fourth Fork Rock Creek, 2 mi NW of Magic Mountain Ski Area, 25.5 (16 airline) miles east of Rogerson.	Idaho	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf					2073.0				1972-06-19T00:00:00	19	6	1972	7272137	3020783	PRESERVED_SPECIMEN	ASU	Plants	ASU0128023	5987			CC_BY_4_0		N.H. Holmgren; P.K. Holmgren			2021-03-30T13:03:55.013Z	StillImage	COORDINATE_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2618322307	e05fd4c2-4d77-4c50-880e-1b22096af300	fb2d7904-ead7-406a-bcc7-04a14d128c46	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus emarginata		SPECIES	Prunus emarginata (Douglas ex Hook.) Eaton	Prunus emarginata	(Douglas) Eaton	US	S side Truckee River near Mystic RR bridge just W of Sierra Co. line	California	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf					1570.0				1965-05-19T00:00:00	19	5	1965	7272137	3020783	PRESERVED_SPECIMEN	ASU	Plants	ASU0128026	1920			CC_BY_4_0		G.H. True			2021-03-30T13:03:54.668Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2618322306	e05fd4c2-4d77-4c50-880e-1b22096af300	3f49c8ea-6bb9-48f6-ae16-6b627c03de5a	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus emarginata		SPECIES	Prunus emarginata (Douglas ex Hook.) Eaton	Prunus emarginata	(Douglas) Eaton	US	Tonto Forest, Parker Creek Canyon.	Arizona	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf					1829.0				1937-05-12T00:00:00	12	5	1937	7272137	3020783	PRESERVED_SPECIMEN	ASU	Plants	ASU0128018	4263			CC_BY_4_0		E.L. Little Jr.			2021-03-30T13:03:54.668Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2618322305	e05fd4c2-4d77-4c50-880e-1b22096af300	29ad4d36-9115-4cd9-88ed-c3883fe57207	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus emarginata		SPECIES	Prunus emarginata (Douglas ex Hook.) Eaton	Prunus emarginata	(Douglas) Eaton	US	Little Kettle Trail	Oregon	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf					1524.0				1963-05-30T00:00:00	30	5	1963	7272137	3020783	PRESERVED_SPECIMEN	ASU	Plants	ASU0128010	5970	R.R. Wilson	1965-01-01T00:00:00	CC_BY_4_0		G. Mason			2021-03-30T13:03:54.668Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2618322304	e05fd4c2-4d77-4c50-880e-1b22096af300	ddc765c1-0bba-41b8-8006-5de009575462	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus emarginata		SPECIES	Prunus emarginata (Douglas ex Hook.) Eaton	Prunus emarginata	(Douglas) Eaton	US	Mt Lowe Rd SE of Cuesta Pass, 1.2 rd mi from Hwy 101.	California	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf					585.0				2010-05-15T00:00:00	15	5	2010	7272137	3020783	PRESERVED_SPECIMEN	ASU	Plants	ASU0128007	30764			CC_BY_4_0		D. Keil			2021-03-30T13:03:54.668Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2618320311	e05fd4c2-4d77-4c50-880e-1b22096af300	d9b95937-f021-4b41-a336-c464d1a6b1e3	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus emarginata		SPECIES	Prunus emarginata (Douglas ex Hook.) Eaton	Prunus emarginata	(Douglas) Eaton	US	9.5 mi S of Prescott's Gurley St on Senator Highway (FSR 52); 34.40218 -112.46778	Arizona	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf	34.40218	-112.46778			1828.0				1989-04-16T00:00:00	16	4	1989	7272137	3020783	PRESERVED_SPECIMEN	ASU	Plants	ASU0128015	3950	J.M. Teckert-Bond	1996-01-01T00:00:00	CC_BY_4_0		B.D. Parfitt; K.L. Roberts			2021-03-30T13:03:51.904Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2618320310	e05fd4c2-4d77-4c50-880e-1b22096af300	45a941da-56ad-4bff-b0d8-fbbd543e3314	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus emarginata		SPECIES	Prunus emarginata (Douglas ex Hook.) Eaton	Prunus emarginata	(Douglas) Eaton	US	Off Hwy 50, 2 mi from Hwy 50 along Ice House Rd, before Ice House Lake.	California	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf					1219.0				1984-05-12T00:00:00	12	5	1984	7272137	3020783	PRESERVED_SPECIMEN	ASU	Plants	ASU0128000				CC_BY_4_0		Sutton			2021-03-30T13:03:51.904Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2618319304	e05fd4c2-4d77-4c50-880e-1b22096af300	bf448ce5-0e4f-4136-9953-77107b7442cb	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus emarginata		SPECIES	Prunus emarginata (Douglas ex Hook.) Eaton	Prunus emarginata	(Douglas) Eaton	US	Steens Mtn,SE of Frenchglen (on OR 205)	Oregon	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf									2000-08-12T00:00:00	12	8	2000	7272137	3020783	PRESERVED_SPECIMEN	ASU	Plants	ASU0128004	11717			CC_BY_4_0		H.D. Hamilton			2021-03-30T13:03:51.835Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2618318309	e05fd4c2-4d77-4c50-880e-1b22096af300	406ce2eb-65c4-4cc4-a7ba-3fa5f2d99543	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus emarginata		SPECIES	Prunus emarginata (Douglas ex Hook.) Eaton	Prunus emarginata	(Douglas) Eaton	US	N Sierra Nevada Mtns., along Foresthill Rd 26 mi NE of city of Forest Hill.	California	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf					1954.0				2008-09-15T00:00:00	15	9	2008	7272137	3020783	PRESERVED_SPECIMEN	ASU	Plants	ASU0128014	14104			CC_BY_4_0		G.K. Helmkamp; E.A. Helmkamp			2021-03-30T13:03:51.760Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2618318308	e05fd4c2-4d77-4c50-880e-1b22096af300	8f6207bf-f080-48e6-b9d0-c91285e03469	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus emarginata		SPECIES	Prunus emarginata (Douglas ex Hook.) Eaton	Prunus emarginata	(Douglas) Eaton	US	Black Rock Mtn quad, near Hayden Roughs.	California	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf					206.0				1980-07-01T00:00:00	1	7	1980	7272137	3020783	PRESERVED_SPECIMEN	ASU	Plants	ASU0128006	801			CC_BY_4_0		G. Newton			2021-03-30T13:03:51.760Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2618317307	e05fd4c2-4d77-4c50-880e-1b22096af300	55efb871-2d7c-4c3d-b798-016d44dcdd12	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus emarginata		SPECIES	Prunus emarginata (Douglas ex Hook.) Eaton	Prunus emarginata	(Douglas) Eaton	US	Old Ice Lake Trail; Wallowa Mountains.; 45.23113 -117.23754	Oregon	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf	45.23113	-117.23754	805.0		1829.0	0.0			1962-09-26T00:00:00	26	9	1962	7272137	3020783	PRESERVED_SPECIMEN	ASU	Plants	ASU0128009	5828	R.R. Wilson	1965-01-01T00:00:00	CC_BY_4_0		G. Mason			2021-03-30T13:03:51.832Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2618317306	e05fd4c2-4d77-4c50-880e-1b22096af300	811f771a-e19d-4402-9c0d-410abd8c114e	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus emarginata		SPECIES	Prunus emarginata (Douglas ex Hook.) Eaton	Prunus emarginata	(Douglas) Eaton	US	between Oreana & Jordan Valley; ca 14 rd mi W of Oreana	Idaho	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf					1615.0				1996-08-07T00:00:00	7	8	1996	7272137	3020783	PRESERVED_SPECIMEN	ASU	Plants	ASU0128003	2952			CC_BY_4_0		C.M. Christy			2021-03-30T13:03:51.832Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2618316311	e05fd4c2-4d77-4c50-880e-1b22096af300	8574e6d0-8050-4f45-ad40-988f3db219a1	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus emarginata		SPECIES	Prunus emarginata (Douglas ex Hook.) Eaton	Prunus emarginata	(Douglas) Eaton	US	Sequoia Natl. Forest	California	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf									1974-07-15T00:00:00	15	7	1974	7272137	3020783	PRESERVED_SPECIMEN	ASU	Plants	ASU0128025	598	E. Lehto		CC_BY_4_0		E. & M. Sundell			2021-03-30T13:03:51.615Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2618316310	e05fd4c2-4d77-4c50-880e-1b22096af300	951cd40d-2415-4d17-8baa-1b0c274bd4bf	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus emarginata		SPECIES	Prunus emarginata (Douglas ex Hook.) Eaton	Prunus emarginata	(Douglas) Eaton	US	McDonald Forest, just south of Lewisberg Saddle.	Oregon	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf									1960-06-29T00:00:00	29	6	1960	7272137	3020783	PRESERVED_SPECIMEN	ASU	Plants	ASU0128022				CC_BY_4_0		L.J. Dennis; J.M. Johnson			2021-03-30T13:03:51.615Z	StillImage	COORDINATE_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2618315310	e05fd4c2-4d77-4c50-880e-1b22096af300	2386038c-0950-4a8c-9e0c-36a033e9a828	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus emarginata		SPECIES	Prunus emarginata (Douglas ex Hook.) Eaton	Prunus emarginata	(Douglas) Eaton	US	20 mi N of Vancouver	Washington	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf									1962-08-29T00:00:00	29	8	1962	7272137	3020783	PRESERVED_SPECIMEN	ASU	Plants	ASU0128021	1373	E. Lehto		CC_BY_4_0		E. Lehto			2021-03-30T13:03:48.558Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2618315309	e05fd4c2-4d77-4c50-880e-1b22096af300	7a1032b7-fbde-4fee-9a5d-3b86bb8926ee	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus emarginata		SPECIES	Prunus emarginata (Douglas ex Hook.) Eaton	Prunus emarginata	(Douglas) Eaton	US	Leavenworth, above Icicle Creek ca 5 mi from town	Washington	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf					1219.0				1976-07-12T00:00:00	12	7	1976	7272137	3020783	PRESERVED_SPECIMEN	ASU	Plants	ASU0128017	7671247			CC_BY_4_0		J.A. Churchill			2021-03-30T13:03:48.558Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2618315308	e05fd4c2-4d77-4c50-880e-1b22096af300	ca5fd9be-f34c-45cc-9be4-1fc50dbb8f34	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus emarginata	emarginata	VARIETY	Prunus emarginata var. emarginata	Prunus emarginata var. emarginata	(Douglas) Eaton	US	Blue Mtns; Umatilla Nat'l Forest; along Summit Rd (NF Rd 31) ca 5.4 mi SW of jct with State Hwy 204	Oregon	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf					1402.0				2010-06-19T00:00:00	19	6	2010	6369120	3020783	PRESERVED_SPECIMEN	ASU	Plants	ASU0128008	7978			CC_BY_4_0		R.R. Halse			2021-03-30T13:03:48.558Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2618315307	e05fd4c2-4d77-4c50-880e-1b22096af300	ba967513-95fb-49bb-accd-07e0abef116e	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus emarginata		SPECIES	Prunus emarginata (Douglas ex Hook.) Eaton	Prunus emarginata	(Douglas) Eaton	US	18 mi E of Three Rivers at Mineral King in Sequoia Nat'l Forest near Cold Spring campground	California	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf									1971-06-26T00:00:00	26	6	1971	7272137	3020783	PRESERVED_SPECIMEN	ASU	Plants	ASU0127999	5611			CC_BY_4_0		J. Henrickson			2021-03-30T13:03:48.558Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2618314307	e05fd4c2-4d77-4c50-880e-1b22096af300	5943dc82-f881-439b-9d80-b308581adfb3	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus emarginata		SPECIES	Prunus emarginata (Douglas ex Hook.) Eaton	Prunus emarginata	(Douglas) Eaton	US	Pipe Line Rd, San Francisco Peaks; 35.283333 -111.690556	Arizona	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf	35.283333	-111.690556			2529.0				1959-07-14T00:00:00	14	7	1959	7272137	3020783	PRESERVED_SPECIMEN	ASU	Plants	ASU0128016	5517			CC_BY_4_0		C.F. Deaver			2021-03-30T13:03:48.343Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2618314306	e05fd4c2-4d77-4c50-880e-1b22096af300	4db13e34-026b-4451-80eb-653e2aa80a30	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus emarginata		SPECIES	Prunus emarginata (Douglas ex Hook.) Eaton	Prunus emarginata	(Douglas) Eaton	US	between Hi Rolls and Cloudcroft	New Mexico	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf									1973-05-22T00:00:00	22	5	1973	7272137	3020783	PRESERVED_SPECIMEN	ASU	Plants	ASU0128012	6895			CC_BY_4_0		L.C. Higgins			2021-03-30T13:03:48.343Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2618314305	e05fd4c2-4d77-4c50-880e-1b22096af300	dc4ab0a5-a610-4811-aa0b-06ea418f9841	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus emarginata		SPECIES	Prunus emarginata (Douglas ex Hook.) Eaton	Prunus emarginata	(Douglas) Eaton	US	10 mi E of Carson City, 2.5 mi N of jct of Hwy 28 & 50 along Hwy 28.	Nevada	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf					1996.0				1969-05-25T00:00:00	25	5	1969	7272137	3020783	PRESERVED_SPECIMEN	ASU	Plants	ASU0128005	3402			CC_BY_4_0		J. Henrickson			2021-03-30T13:03:48.343Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
